2025-08-13 12:56:17.852 | INFO     | __main__:main:29 - 开始加载数据...
2025-08-13 15:51:39.493 | INFO     | __main__:train_price_predictor:56 - 分离特征和目标变量...
2025-08-13 15:51:39.617 | WARNING  | __main__:train_price_predictor:99 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 15:51:39.618 | INFO     | __main__:train_price_predictor:105 - 对特征进行缩放...
2025-08-13 15:51:39.646 | INFO     | __main__:train_price_predictor:112 - 缩放器已保存到 /Users/kaizheng/Desktop/gemini/agent_power_trading/models/scaler.pkl
2025-08-13 15:51:39.647 | INFO     | __main__:train_price_predictor:115 - 创建序列数据...
2025-08-13 15:51:40.017 | INFO     | __main__:train_price_predictor:141 - 划分训练集和测试集...
2025-08-13 15:51:41.010 | INFO     | __main__:train_price_predictor:144 - 训练集大小: 28304, 测试集大小: 7077
2025-08-13 15:51:41.012 | INFO     | src.model.price_predictor:__init__:34 - Using device: cpu
2025-08-13 15:51:41.488 | INFO     | src.model.price_predictor:train:49 - Starting model training...
2025-08-13 15:51:52.529 | INFO     | src.model.price_predictor:train:65 - Epoch [1/10], Loss: 66987.7863
2025-08-13 15:52:04.007 | INFO     | src.model.price_predictor:train:65 - Epoch [2/10], Loss: 64656.3850
2025-08-13 15:52:15.503 | INFO     | src.model.price_predictor:train:65 - Epoch [3/10], Loss: 62782.7224
2025-08-13 15:52:26.219 | INFO     | src.model.price_predictor:train:65 - Epoch [4/10], Loss: 60991.6462
2025-08-13 15:52:37.243 | INFO     | src.model.price_predictor:train:65 - Epoch [5/10], Loss: 59254.9214
2025-08-13 15:52:48.938 | INFO     | src.model.price_predictor:train:65 - Epoch [6/10], Loss: 57563.3546
2025-08-13 15:53:01.230 | INFO     | src.model.price_predictor:train:65 - Epoch [7/10], Loss: 55899.9296
2025-08-13 15:53:11.990 | INFO     | src.model.price_predictor:train:65 - Epoch [8/10], Loss: 54279.5794
2025-08-13 15:53:22.727 | INFO     | src.model.price_predictor:train:65 - Epoch [9/10], Loss: 52728.6975
2025-08-13 15:53:33.846 | INFO     | src.model.price_predictor:train:65 - Epoch [10/10], Loss: 51175.4329
2025-08-13 15:53:33.851 | INFO     | src.model.price_predictor:train:66 - Model training finished.
2025-08-13 15:53:33.870 | INFO     | __main__:train_price_predictor:153 - 在测试集上评估模型...
2025-08-13 15:53:34.849 | INFO     | __main__:train_price_predictor:156 - 模型在测试集上的评估分数: 0.8518
2025-08-13 15:53:34.850 | INFO     | src.model.price_predictor:save:76 - Saving model to /Users/kaizheng/Desktop/gemini/agent_power_trading/models/price_predictor.pth...
2025-08-13 15:53:34.852 | INFO     | __main__:train_price_predictor:161 - 电价预测器训练流程完成。
2025-08-13 15:53:48.043 | INFO     | __main__:train_price_predictor:32 - 开始电价预测器训练流程...
2025-08-13 15:53:48.044 | INFO     | __main__:train_price_predictor:44 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 15:53:48.595 | INFO     | __main__:train_price_predictor:56 - 分离特征和目标变量...
2025-08-13 15:53:48.700 | WARNING  | __main__:train_price_predictor:99 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 15:53:48.700 | INFO     | __main__:train_price_predictor:105 - 对特征进行缩放...
2025-08-13 15:53:48.728 | INFO     | __main__:train_price_predictor:112 - 缩放器已保存到 /Users/kaizheng/Desktop/gemini/agent_power_trading/models/scaler.pkl
2025-08-13 15:53:48.728 | INFO     | __main__:train_price_predictor:115 - 创建序列数据...
2025-08-13 15:53:49.070 | INFO     | __main__:train_price_predictor:141 - 划分训练集和测试集...
2025-08-13 15:53:49.685 | INFO     | __main__:train_price_predictor:144 - 训练集大小: 28304, 测试集大小: 7077
2025-08-13 15:53:49.686 | INFO     | src.model.price_predictor:__init__:34 - Using device: cpu
2025-08-13 15:53:50.383 | INFO     | src.model.price_predictor:train:49 - Starting model training...
2025-08-13 15:54:01.325 | INFO     | src.model.price_predictor:train:65 - Epoch [1/10], Loss: 66873.3267
2025-08-13 15:54:11.955 | INFO     | src.model.price_predictor:train:65 - Epoch [2/10], Loss: 64441.1713
2025-08-13 15:54:22.946 | INFO     | src.model.price_predictor:train:65 - Epoch [3/10], Loss: 62610.5360
2025-08-13 15:54:33.924 | INFO     | src.model.price_predictor:train:65 - Epoch [4/10], Loss: 60823.8090
2025-08-13 15:54:44.854 | INFO     | src.model.price_predictor:train:65 - Epoch [5/10], Loss: 59082.2157
2025-08-13 15:54:56.078 | INFO     | src.model.price_predictor:train:65 - Epoch [6/10], Loss: 57402.8484
2025-08-13 15:55:07.066 | INFO     | src.model.price_predictor:train:65 - Epoch [7/10], Loss: 55724.5001
2025-08-13 15:55:18.160 | INFO     | src.model.price_predictor:train:65 - Epoch [8/10], Loss: 54133.9169
2025-08-13 15:55:29.601 | INFO     | src.model.price_predictor:train:65 - Epoch [9/10], Loss: 52556.5687
2025-08-13 15:56:50.627 | INFO     | __main__:train_price_predictor:32 - 开始电价预测器训练流程...
2025-08-13 15:56:50.628 | INFO     | __main__:train_price_predictor:44 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 15:56:51.235 | INFO     | __main__:train_price_predictor:56 - 分离特征和目标变量...
2025-08-13 15:56:51.370 | WARNING  | __main__:train_price_predictor:99 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 15:56:51.371 | INFO     | __main__:train_price_predictor:105 - 对特征进行缩放...
2025-08-13 15:56:51.397 | INFO     | __main__:train_price_predictor:112 - 缩放器已保存到 /Users/kaizheng/Desktop/gemini/agent_power_trading/models/scaler.pkl
2025-08-13 15:56:51.398 | INFO     | __main__:train_price_predictor:115 - 创建序列数据...
2025-08-13 15:56:51.824 | INFO     | __main__:train_price_predictor:141 - 划分训练集和测试集...
2025-08-13 16:12:22.806 | INFO     | __main__:train_price_predictor:36 - 开始电价预测器训练流程...
2025-08-13 16:12:22.807 | INFO     | __main__:train_price_predictor:48 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:12:23.356 | INFO     | __main__:train_price_predictor:60 - 分离特征和目标变量...
2025-08-13 16:12:23.446 | WARNING  | __main__:train_price_predictor:103 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:12:23.447 | INFO     | __main__:train_price_predictor:109 - 对特征进行缩放...
2025-08-13 16:21:29.903 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:21:29.904 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162129
2025-08-13 16:21:29.904 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:21:30.502 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:21:30.601 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:21:30.601 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:21:31.130 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:21:32.397 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:21:32.425 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:22:17.571 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:22:17.571 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162217
2025-08-13 16:22:17.571 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:22:18.077 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:22:18.163 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:22:18.164 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:22:18.673 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:22:19.816 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:22:19.830 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:22:39.007 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:22:39.007 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162239
2025-08-13 16:22:39.007 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:22:39.506 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:22:39.593 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:22:39.593 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:22:40.271 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:22:41.567 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:22:41.570 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:23:10.081 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:23:10.081 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162310
2025-08-13 16:23:10.082 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:23:10.599 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:23:10.680 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:23:10.680 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:23:11.271 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:23:12.446 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:23:12.463 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:25:34.460 | INFO     | __main__:train_price_predictor:157 - 电价预测模型训练完成。
2025-08-13 16:25:34.470 | INFO     | __main__:train_price_predictor:163 - 训练损失已保存到: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162310/training_losses.csv
2025-08-13 16:25:34.471 | INFO     | __main__:train_price_predictor:166 - 在测试集上评估模型...
2025-08-13 16:25:59.929 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:25:59.930 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162559
2025-08-13 16:25:59.930 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:26:00.460 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:26:00.543 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:26:00.544 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:26:00.923 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:26:02.035 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:26:02.036 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:28:22.686 | INFO     | __main__:train_price_predictor:157 - 电价预测模型训练完成。
2025-08-13 16:28:22.692 | INFO     | __main__:train_price_predictor:163 - 训练损失已保存到: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162559/training_losses.csv
2025-08-13 16:28:22.692 | INFO     | __main__:train_price_predictor:166 - 在测试集上评估模型...
2025-08-13 16:28:24.048 | INFO     | __main__:train_price_predictor:169 - 模型在测试集上的评估分数: 0.6376
2025-08-13 16:28:24.054 | INFO     | __main__:train_price_predictor:174 - 电价预测器训练流程完成。
2025-08-13 16:28:57.828 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:28:57.828 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_162857
2025-08-13 16:28:57.828 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:28:58.304 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:28:58.382 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:28:58.383 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:28:58.776 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:28:59.851 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:28:59.853 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:30:26.553 | INFO     | __main__:train_price_predictor:38 - 开始电价预测器训练流程...
2025-08-13 16:30:26.553 | INFO     | __main__:train_price_predictor:48 - 为本次实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/exp_20250813_163026
2025-08-13 16:30:26.553 | INFO     | __main__:train_price_predictor:57 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:30:27.053 | INFO     | __main__:train_price_predictor:69 - 分离特征和目标变量...
2025-08-13 16:30:27.145 | WARNING  | __main__:train_price_predictor:112 - 目标数据中存在 NaN 或无穷大值，尝试处理...
2025-08-13 16:30:27.145 | INFO     | __main__:train_price_predictor:118 - 创建序列数据...
2025-08-13 16:30:27.619 | INFO     | __main__:train_price_predictor:144 - 划分训练集和测试集...
2025-08-13 16:30:28.881 | INFO     | __main__:train_price_predictor:147 - 训练集大小: 28012, 测试集大小: 7004
2025-08-13 16:30:28.883 | INFO     | __main__:train_price_predictor:155 - 开始训练电价预测模型...
2025-08-13 16:32:30.790 | INFO     | __main__:train_rl_agent:15 - Starting RL agent training process...
2025-08-13 16:32:30.791 | INFO     | __main__:train_rl_agent:25 - 为本次RL实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/rl_exp_20250813_163230
2025-08-13 16:32:39.735 | INFO     | __main__:train_rl_agent:15 - Starting RL agent training process...
2025-08-13 16:32:39.735 | INFO     | __main__:train_rl_agent:25 - 为本次RL实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/rl_exp_20250813_163239
2025-08-13 16:32:53.292 | INFO     | __main__:train_rl_agent:15 - Starting RL agent training process...
2025-08-13 16:32:53.292 | INFO     | __main__:train_rl_agent:25 - 为本次RL实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/rl_exp_20250813_163253
2025-08-13 16:32:53.292 | INFO     | __main__:train_rl_agent:33 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:33:50.675 | INFO     | __main__:train_rl_agent:84 - Episode 1/100, Total Reward: 30752333.95
2025-08-13 16:34:47.995 | INFO     | __main__:train_rl_agent:84 - Episode 2/100, Total Reward: 31491375.26
2025-08-13 16:40:14.265 | INFO     | __main__:train_rl_agent:40 - Starting RL agent training process...
2025-08-13 16:40:14.266 | INFO     | __main__:train_rl_agent:50 - 为本次RL实验创建了目录: /Users/kaizheng/Desktop/gemini/agent_power_trading/aexp/rl_exp_20250813_164014
2025-08-13 16:40:14.266 | INFO     | __main__:train_rl_agent:58 - 从 /Users/kaizheng/Desktop/gemini/agent_power_trading/data/processed/aggregated_data.csv 加载处理过的数据...
2025-08-13 16:40:15.095 | INFO     | __main__:train_rl_agent:110 - Episode 1/100, Total Reward: 0.00
2025-08-13 16:40:15.097 | INFO     | __main__:train_rl_agent:110 - Episode 2/100, Total Reward: 0.00
2025-08-13 16:40:15.099 | INFO     | __main__:train_rl_agent:110 - Episode 3/100, Total Reward: 253.50
2025-08-13 16:40:15.100 | INFO     | __main__:train_rl_agent:110 - Episode 4/100, Total Reward: 0.00
2025-08-13 16:40:15.102 | INFO     | __main__:train_rl_agent:110 - Episode 5/100, Total Reward: 0.00
2025-08-13 16:40:15.104 | INFO     | __main__:train_rl_agent:110 - Episode 6/100, Total Reward: 0.00
2025-08-13 16:40:15.105 | INFO     | __main__:train_rl_agent:110 - Episode 7/100, Total Reward: 1014.00
2025-08-13 16:40:15.106 | INFO     | __main__:train_rl_agent:110 - Episode 8/100, Total Reward: 0.00
2025-08-13 16:40:15.107 | INFO     | __main__:train_rl_agent:110 - Episode 9/100, Total Reward: 0.00
2025-08-13 16:40:15.109 | INFO     | __main__:train_rl_agent:110 - Episode 10/100, Total Reward: 0.00
2025-08-13 16:40:15.110 | INFO     | __main__:train_rl_agent:110 - Episode 11/100, Total Reward: 253.50
2025-08-13 16:40:15.111 | INFO     | __main__:train_rl_agent:110 - Episode 12/100, Total Reward: 253.50
2025-08-13 16:40:15.112 | INFO     | __main__:train_rl_agent:110 - Episode 13/100, Total Reward: 1014.00
2025-08-13 16:40:15.113 | INFO     | __main__:train_rl_agent:110 - Episode 14/100, Total Reward: 0.00
2025-08-13 16:40:15.115 | INFO     | __main__:train_rl_agent:110 - Episode 15/100, Total Reward: 1014.00
2025-08-13 16:40:15.116 | INFO     | __main__:train_rl_agent:110 - Episode 16/100, Total Reward: 253.50
2025-08-13 16:40:15.117 | INFO     | __main__:train_rl_agent:110 - Episode 17/100, Total Reward: 0.00
2025-08-13 16:40:15.118 | INFO     | __main__:train_rl_agent:110 - Episode 18/100, Total Reward: 0.00
2025-08-13 16:40:15.119 | INFO     | __main__:train_rl_agent:110 - Episode 19/100, Total Reward: 0.00
2025-08-13 16:40:15.121 | INFO     | __main__:train_rl_agent:110 - Episode 20/100, Total Reward: 0.00
2025-08-13 16:40:15.122 | INFO     | __main__:train_rl_agent:110 - Episode 21/100, Total Reward: 0.00
2025-08-13 16:40:15.124 | INFO     | __main__:train_rl_agent:110 - Episode 22/100, Total Reward: 253.50
2025-08-13 16:40:15.125 | INFO     | __main__:train_rl_agent:110 - Episode 23/100, Total Reward: 253.50
2025-08-13 16:40:15.126 | INFO     | __main__:train_rl_agent:110 - Episode 24/100, Total Reward: 0.00
2025-08-13 16:40:15.128 | INFO     | __main__:train_rl_agent:110 - Episode 25/100, Total Reward: 0.00
2025-08-13 16:40:15.129 | INFO     | __main__:train_rl_agent:110 - Episode 26/100, Total Reward: 0.00
2025-08-13 16:40:15.130 | INFO     | __main__:train_rl_agent:110 - Episode 27/100, Total Reward: 0.00
2025-08-13 16:40:15.131 | INFO     | __main__:train_rl_agent:110 - Episode 28/100, Total Reward: 0.00
2025-08-13 16:40:15.132 | INFO     | __main__:train_rl_agent:110 - Episode 29/100, Total Reward: 0.00
2025-08-13 16:40:15.134 | INFO     | __main__:train_rl_agent:110 - Episode 30/100, Total Reward: 0.00
2025-08-13 16:40:15.135 | INFO     | __main__:train_rl_agent:110 - Episode 31/100, Total Reward: 0.00
2025-08-13 16:40:15.136 | INFO     | __main__:train_rl_agent:110 - Episode 32/100, Total Reward: 0.00
2025-08-13 16:40:15.137 | INFO     | __main__:train_rl_agent:110 - Episode 33/100, Total Reward: 0.00
2025-08-13 16:40:15.139 | INFO     | __main__:train_rl_agent:110 - Episode 34/100, Total Reward: 0.00
2025-08-13 16:40:15.140 | INFO     | __main__:train_rl_agent:110 - Episode 35/100, Total Reward: 0.00
2025-08-13 16:40:15.141 | INFO     | __main__:train_rl_agent:110 - Episode 36/100, Total Reward: 253.50
2025-08-13 16:40:15.142 | INFO     | __main__:train_rl_agent:110 - Episode 37/100, Total Reward: 1014.00
2025-08-13 16:40:15.143 | INFO     | __main__:train_rl_agent:110 - Episode 38/100, Total Reward: 253.50
2025-08-13 16:40:15.144 | INFO     | __main__:train_rl_agent:110 - Episode 39/100, Total Reward: 253.50
2025-08-13 16:40:15.146 | INFO     | __main__:train_rl_agent:110 - Episode 40/100, Total Reward: 0.00
2025-08-13 16:40:15.147 | INFO     | __main__:train_rl_agent:110 - Episode 41/100, Total Reward: 0.00
2025-08-13 16:40:15.148 | INFO     | __main__:train_rl_agent:110 - Episode 42/100, Total Reward: 0.00
2025-08-13 16:40:15.149 | INFO     | __main__:train_rl_agent:110 - Episode 43/100, Total Reward: 1014.00
2025-08-13 16:40:15.150 | INFO     | __main__:train_rl_agent:110 - Episode 44/100, Total Reward: 0.00
2025-08-13 16:40:15.151 | INFO     | __main__:train_rl_agent:110 - Episode 45/100, Total Reward: 0.00
2025-08-13 16:40:15.153 | INFO     | __main__:train_rl_agent:110 - Episode 46/100, Total Reward: 0.00
2025-08-13 16:40:15.154 | INFO     | __main__:train_rl_agent:110 - Episode 47/100, Total Reward: 0.00
2025-08-13 16:40:15.155 | INFO     | __main__:train_rl_agent:110 - Episode 48/100, Total Reward: 0.00
2025-08-13 16:40:15.156 | INFO     | __main__:train_rl_agent:110 - Episode 49/100, Total Reward: 1014.00
2025-08-13 16:40:15.157 | INFO     | __main__:train_rl_agent:110 - Episode 50/100, Total Reward: 0.00
2025-08-13 16:40:15.158 | INFO     | __main__:train_rl_agent:110 - Episode 51/100, Total Reward: 0.00
2025-08-13 16:40:15.160 | INFO     | __main__:train_rl_agent:110 - Episode 52/100, Total Reward: 0.00
2025-08-13 16:40:15.161 | INFO     | __main__:train_rl_agent:110 - Episode 53/100, Total Reward: 0.00
2025-08-13 16:40:15.162 | INFO     | __main__:train_rl_agent:110 - Episode 54/100, Total Reward: 1014.00
2025-08-13 16:40:15.163 | INFO     | __main__:train_rl_agent:110 - Episode 55/100, Total Reward: 0.00
2025-08-13 16:40:15.164 | INFO     | __main__:train_rl_agent:110 - Episode 56/100, Total Reward: 253.50
2025-08-13 16:40:15.165 | INFO     | __main__:train_rl_agent:110 - Episode 57/100, Total Reward: 0.00
2025-08-13 16:40:15.166 | INFO     | __main__:train_rl_agent:110 - Episode 58/100, Total Reward: 0.00
2025-08-13 16:40:15.167 | INFO     | __main__:train_rl_agent:110 - Episode 59/100, Total Reward: 0.00
2025-08-13 16:40:15.169 | INFO     | __main__:train_rl_agent:110 - Episode 60/100, Total Reward: 0.00
2025-08-13 16:40:15.170 | INFO     | __main__:train_rl_agent:110 - Episode 61/100, Total Reward: 0.00
2025-08-13 16:40:15.171 | INFO     | __main__:train_rl_agent:110 - Episode 62/100, Total Reward: 0.00
2025-08-13 16:40:15.172 | INFO     | __main__:train_rl_agent:110 - Episode 63/100, Total Reward: 0.00
2025-08-13 16:40:15.173 | INFO     | __main__:train_rl_agent:110 - Episode 64/100, Total Reward: 1014.00
2025-08-13 16:40:15.266 | INFO     | __main__:train_rl_agent:110 - Episode 65/100, Total Reward: 0.00
2025-08-13 16:40:15.269 | INFO     | __main__:train_rl_agent:110 - Episode 66/100, Total Reward: 0.00
2025-08-13 16:40:15.272 | INFO     | __main__:train_rl_agent:110 - Episode 67/100, Total Reward: 1014.00
2025-08-13 16:40:15.275 | INFO     | __main__:train_rl_agent:110 - Episode 68/100, Total Reward: 0.00
2025-08-13 16:40:15.278 | INFO     | __main__:train_rl_agent:110 - Episode 69/100, Total Reward: 0.00
2025-08-13 16:40:15.280 | INFO     | __main__:train_rl_agent:110 - Episode 70/100, Total Reward: 0.00
2025-08-13 16:40:15.283 | INFO     | __main__:train_rl_agent:110 - Episode 71/100, Total Reward: 0.00
2025-08-13 16:40:15.285 | INFO     | __main__:train_rl_agent:110 - Episode 72/100, Total Reward: 253.50
2025-08-13 16:40:15.289 | INFO     | __main__:train_rl_agent:110 - Episode 73/100, Total Reward: 0.00
2025-08-13 16:40:15.291 | INFO     | __main__:train_rl_agent:110 - Episode 74/100, Total Reward: 0.00
2025-08-13 16:40:15.293 | INFO     | __main__:train_rl_agent:110 - Episode 75/100, Total Reward: 0.00
2025-08-13 16:40:15.296 | INFO     | __main__:train_rl_agent:110 - Episode 76/100, Total Reward: 0.00
2025-08-13 16:40:15.298 | INFO     | __main__:train_rl_agent:110 - Episode 77/100, Total Reward: 0.00
2025-08-13 16:40:15.300 | INFO     | __main__:train_rl_agent:110 - Episode 78/100, Total Reward: 0.00
2025-08-13 16:40:15.303 | INFO     | __main__:train_rl_agent:110 - Episode 79/100, Total Reward: 0.00
2025-08-13 16:40:15.306 | INFO     | __main__:train_rl_agent:110 - Episode 80/100, Total Reward: 0.00
2025-08-13 16:40:15.308 | INFO     | __main__:train_rl_agent:110 - Episode 81/100, Total Reward: 0.00
2025-08-13 16:40:15.310 | INFO     | __main__:train_rl_agent:110 - Episode 82/100, Total Reward: 0.00
2025-08-13 16:40:15.313 | INFO     | __main__:train_rl_agent:110 - Episode 83/100, Total Reward: 1014.00
2025-08-13 16:40:15.315 | INFO     | __main__:train_rl_agent:110 - Episode 84/100, Total Reward: 0.00
2025-08-13 16:40:15.320 | INFO     | __main__:train_rl_agent:110 - Episode 85/100, Total Reward: 1014.00
2025-08-13 16:40:15.323 | INFO     | __main__:train_rl_agent:110 - Episode 86/100, Total Reward: 1014.00
2025-08-13 16:40:15.325 | INFO     | __main__:train_rl_agent:110 - Episode 87/100, Total Reward: 1014.00
2025-08-13 16:40:15.327 | INFO     | __main__:train_rl_agent:110 - Episode 88/100, Total Reward: 1014.00
2025-08-13 16:40:15.329 | INFO     | __main__:train_rl_agent:110 - Episode 89/100, Total Reward: 0.00
2025-08-13 16:40:15.332 | INFO     | __main__:train_rl_agent:110 - Episode 90/100, Total Reward: 0.00
2025-08-13 16:40:15.334 | INFO     | __main__:train_rl_agent:110 - Episode 91/100, Total Reward: 253.50
2025-08-13 16:40:15.336 | INFO     | __main__:train_rl_agent:110 - Episode 92/100, Total Reward: 0.00
2025-08-13 16:40:15.339 | INFO     | __main__:train_rl_agent:110 - Episode 93/100, Total Reward: 0.00
2025-08-13 16:40:15.341 | INFO     | __main__:train_rl_agent:110 - Episode 94/100, Total Reward: 0.00
2025-08-13 16:40:15.344 | INFO     | __main__:train_rl_agent:110 - Episode 95/100, Total Reward: 0.00
2025-08-13 16:40:15.346 | INFO     | __main__:train_rl_agent:110 - Episode 96/100, Total Reward: 1014.00
2025-08-13 16:40:15.348 | INFO     | __main__:train_rl_agent:110 - Episode 97/100, Total Reward: 1014.00
2025-08-13 16:40:15.350 | INFO     | __main__:train_rl_agent:110 - Episode 98/100, Total Reward: 1014.00
2025-08-13 16:40:15.353 | INFO     | __main__:train_rl_agent:110 - Episode 99/100, Total Reward: 0.00
2025-08-13 16:40:15.356 | INFO     | __main__:train_rl_agent:110 - Episode 100/100, Total Reward: 253.50
